170,jiangsu.txt,1.2.4.2 住宅设计封闭阳台时，当阳台内房间的外墙和外门均按外墙设计（节能计算作16为外墙和外门窗），且阳台内侧的房间门窗满足 1h 耐火极限的情况下，该阳台是否要满足窗槛墙 1.20m 的高度要求？
170,shijiazhuang.txt,5.0.5住宅设计封闭阳台时，当阳台内房间的外墙和外门均按外墙设计（节能计算作为外墙和外门窗），该阳台是否要满足窗槛墙 1.2m 的高度要求？
205,jiangsu.txt,1.3.2.3 影院、礼堂、剧场候场大厅处的防火分隔墙能否采用防火卷帘替代？
205,shijiazhuang.txt,3.0.12影院、礼堂、剧场候场大厅处的防火分隔墙能否采用防火卷帘替代？
253,jiangsu.txt,安全疏散如何考虑？
253,shijiazhuang.txt,安全疏散如何考虑？
297,jiangsu.txt,1.3.4.7 两栋建筑各自疏散宽度都不足，中间用连廊相连（连廊无可燃物，也无疏散楼梯），通向连廊的门作为安全出口互相借用，符合要求吗？
297,shijiazhuang.txt,5.0.10两栋楼各自疏散宽度都不足，中间用连廊相连（连廊无可燃物，也无疏散楼梯），是否可以把通向连廊的门作为安全出口互相借用？
468,nanning.txt,2.1.2 消防控制室是否可不设置自动灭火系统？
468,shijiazhuang.txt,7.4.3消控室是否需要设置自动灭火系统？
757,shijiazhuang.txt,6.0.6《建规》第 7.1.8 条规定了消防车道与民用建筑之间的距离不宜小于 5m，其最大距离有无要求？
757,xinjiangweiwuer.txt, ??6.0.6《建规》第 7.1.8 条规定了消防车道与民用建筑之间的距离不宜小于 5m，其最大距离有无要求？
